region_id,name,zone,latitude,longitude,timestamp,aqi,pm2_5,pm10,no2,temp_c,status
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-21 18:00:00,284,203,304,142,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-21 18:00:00,340,243,364,72,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-21 18:00:00,273,195,292,58,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-21 18:00:00,158,113,169,33,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-21 18:00:00,303,217,325,65,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-21 18:00:00,246,176,264,52,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-21 18:00:00,236,169,253,50,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-21 18:00:00,176,126,189,37,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-21 18:00:00,281,201,301,60,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-21 18:00:00,180,129,193,38,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-22 00:00:00,396,283,424,198,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-22 00:00:00,441,315,472,94,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-22 00:00:00,359,257,385,77,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-22 00:00:00,217,155,232,46,21,Poor
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-22 00:00:00,401,287,430,86,21,Severe
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-22 00:00:00,348,249,373,74,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-22 00:00:00,287,205,307,61,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-22 00:00:00,240,172,258,51,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-22 00:00:00,368,263,394,78,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-22 00:00:00,226,162,243,48,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-22 06:00:00,295,211,316,147,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-22 06:00:00,327,234,351,70,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-22 06:00:00,274,196,294,58,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-22 06:00:00,161,115,172,34,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-22 06:00:00,305,218,327,65,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-22 06:00:00,270,193,289,57,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-22 06:00:00,235,168,252,50,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-22 06:00:00,176,126,189,37,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-22 06:00:00,294,210,315,63,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-22 06:00:00,169,121,181,36,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-22 12:00:00,186,133,199,93,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-22 12:00:00,207,148,222,44,21,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-22 12:00:00,163,117,175,35,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-22 12:00:00,89,64,96,19,21,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-22 12:00:00,191,137,205,41,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-22 12:00:00,159,114,171,34,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-22 12:00:00,145,104,156,31,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-22 12:00:00,120,86,129,25,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-22 12:00:00,159,114,171,34,21,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-22 12:00:00,96,69,103,20,21,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-22 18:00:00,294,210,315,147,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-22 18:00:00,315,225,337,67,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-22 18:00:00,280,200,300,60,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-22 18:00:00,152,109,163,32,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-22 18:00:00,296,212,318,63,21,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-22 18:00:00,266,190,285,57,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-22 18:00:00,236,169,253,50,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-22 18:00:00,184,132,198,39,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-22 18:00:00,278,199,298,59,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-22 18:00:00,175,125,187,37,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-23 00:00:00,376,269,403,188,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-23 00:00:00,439,314,471,94,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-23 00:00:00,362,259,388,77,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-23 00:00:00,203,145,217,43,21,Poor
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-23 00:00:00,410,293,439,87,21,Severe
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-23 00:00:00,351,251,376,75,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-23 00:00:00,294,210,315,63,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-23 00:00:00,239,171,256,51,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-23 00:00:00,364,260,390,78,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-23 00:00:00,215,154,231,46,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-23 06:00:00,282,202,303,141,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-23 06:00:00,324,232,348,69,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-23 06:00:00,285,204,306,61,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-23 06:00:00,168,120,180,36,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-23 06:00:00,309,221,331,66,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-23 06:00:00,247,177,265,53,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-23 06:00:00,229,164,246,49,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-23 06:00:00,194,139,208,41,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-23 06:00:00,278,199,298,59,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-23 06:00:00,170,122,183,36,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-23 12:00:00,182,130,195,91,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-23 12:00:00,211,151,226,45,21,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-23 12:00:00,172,123,184,36,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-23 12:00:00,107,77,115,23,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-23 12:00:00,184,132,198,39,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-23 12:00:00,154,110,165,33,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-23 12:00:00,144,103,154,30,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-23 12:00:00,120,86,129,25,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-23 12:00:00,183,131,196,39,21,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-23 12:00:00,107,77,115,23,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-23 18:00:00,305,218,327,152,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-23 18:00:00,337,241,361,72,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-23 18:00:00,282,202,303,60,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-23 18:00:00,159,114,171,34,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-23 18:00:00,312,223,334,66,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-23 18:00:00,250,179,268,53,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-23 18:00:00,226,162,243,48,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-23 18:00:00,196,140,210,42,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-23 18:00:00,281,201,301,60,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-23 18:00:00,175,125,187,37,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-24 00:00:00,378,270,405,189,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-24 00:00:00,432,309,463,92,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-24 00:00:00,358,256,384,76,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-24 00:00:00,205,147,220,44,21,Poor
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-24 00:00:00,410,293,439,87,21,Severe
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-24 00:00:00,336,240,360,72,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-24 00:00:00,294,210,315,63,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-24 00:00:00,251,180,270,54,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-24 00:00:00,380,272,408,81,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-24 00:00:00,225,161,241,48,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-24 06:00:00,299,214,321,149,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-24 06:00:00,324,232,348,69,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-24 06:00:00,268,192,288,57,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-24 06:00:00,149,107,160,32,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-24 06:00:00,316,226,339,67,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-24 06:00:00,253,181,271,54,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-24 06:00:00,230,165,247,49,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-24 06:00:00,184,132,198,39,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-24 06:00:00,295,211,316,63,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-24 06:00:00,183,131,196,39,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-24 12:00:00,189,135,202,94,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-24 12:00:00,196,140,210,42,21,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-24 12:00:00,179,128,192,38,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-24 12:00:00,99,71,106,21,21,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-24 12:00:00,198,142,213,42,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-24 12:00:00,156,112,168,33,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-24 12:00:00,130,93,139,27,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-24 12:00:00,103,74,111,22,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-24 12:00:00,170,122,183,36,21,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-24 12:00:00,98,70,105,21,21,Satisfactory
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-24 18:00:00,289,207,310,144,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-24 18:00:00,340,243,364,72,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-24 18:00:00,267,191,286,57,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-24 18:00:00,144,103,154,30,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-24 18:00:00,292,209,313,62,21,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-24 18:00:00,247,177,265,53,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-24 18:00:00,229,164,246,49,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-24 18:00:00,198,142,213,42,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-24 18:00:00,271,194,291,58,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-24 18:00:00,161,115,172,34,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-25 00:00:00,379,271,406,189,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-25 00:00:00,434,310,465,93,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-25 00:00:00,354,253,379,75,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-25 00:00:00,214,153,229,45,21,Poor
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-25 00:00:00,393,281,421,84,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-25 00:00:00,338,242,363,72,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-25 00:00:00,287,205,307,61,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-25 00:00:00,246,176,264,52,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-25 00:00:00,375,268,402,80,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-25 00:00:00,232,166,249,49,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-25 06:00:00,298,213,319,149,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-25 06:00:00,333,238,357,71,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-25 06:00:00,280,200,300,60,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-25 06:00:00,154,110,165,33,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-25 06:00:00,291,208,312,62,21,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-25 06:00:00,250,179,268,53,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-25 06:00:00,222,159,238,47,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-25 06:00:00,187,134,201,40,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-25 06:00:00,274,196,294,58,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-25 06:00:00,169,121,181,36,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-25 12:00:00,173,124,186,86,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-25 12:00:00,208,149,223,44,21,Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-25 12:00:00,177,127,190,38,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-25 12:00:00,107,77,115,23,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-25 12:00:00,191,137,205,41,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-25 12:00:00,152,109,163,32,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-25 12:00:00,134,96,144,28,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-25 12:00:00,106,76,114,22,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-25 12:00:00,170,122,183,36,21,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-25 12:00:00,102,73,109,21,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-25 18:00:00,284,203,304,142,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-25 18:00:00,322,230,345,69,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-25 18:00:00,278,199,298,59,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-25 18:00:00,142,102,153,30,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-25 18:00:00,312,223,334,66,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-25 18:00:00,247,177,265,53,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-25 18:00:00,235,168,252,50,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-25 18:00:00,189,135,202,40,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-25 18:00:00,295,211,316,63,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-25 18:00:00,172,123,184,36,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-26 00:00:00,386,276,414,193,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-26 00:00:00,428,306,459,91,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-26 00:00:00,359,257,385,77,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-26 00:00:00,196,140,210,42,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-26 00:00:00,403,288,432,86,21,Severe
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-26 00:00:00,351,251,376,75,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-26 00:00:00,299,214,321,64,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-26 00:00:00,235,168,252,50,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-26 00:00:00,368,263,394,78,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-26 00:00:00,218,156,234,46,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-26 06:00:00,305,218,327,152,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-26 06:00:00,341,244,366,73,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-26 06:00:00,267,191,286,57,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-26 06:00:00,161,115,172,34,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-26 06:00:00,313,224,336,67,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-26 06:00:00,261,187,280,56,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-26 06:00:00,229,164,246,49,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-26 06:00:00,190,136,204,40,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-26 06:00:00,281,201,301,60,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-26 06:00:00,162,116,174,34,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-26 12:00:00,180,129,193,90,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-26 12:00:00,200,143,214,42,21,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-26 12:00:00,159,114,171,34,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-26 12:00:00,85,61,91,18,21,Satisfactory
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-26 12:00:00,197,141,211,42,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-26 12:00:00,161,115,172,34,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-26 12:00:00,134,96,144,28,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-26 12:00:00,121,87,130,26,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-26 12:00:00,175,125,187,37,21,Moderate
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-26 12:00:00,113,81,121,24,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-26 18:00:00,281,201,301,140,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-26 18:00:00,322,230,345,69,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-26 18:00:00,277,198,297,59,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-26 18:00:00,163,117,175,35,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-26 18:00:00,301,215,322,64,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-26 18:00:00,260,186,279,55,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-26 18:00:00,225,161,241,48,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-26 18:00:00,196,140,210,42,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-26 18:00:00,288,206,309,61,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-26 18:00:00,179,128,192,38,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-27 00:00:00,392,280,420,196,21,Very Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-27 00:00:00,428,306,459,91,21,Severe
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-27 00:00:00,372,266,399,79,21,Very Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-27 00:00:00,211,151,226,45,21,Poor
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-27 00:00:00,399,285,427,85,21,Very Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-27 00:00:00,345,247,370,74,21,Very Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-27 00:00:00,288,206,309,61,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-27 00:00:00,260,186,279,55,21,Poor
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-27 00:00:00,368,263,394,78,21,Very Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-27 00:00:00,237,170,255,51,21,Poor
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-27 06:00:00,281,201,301,140,21,Poor
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-27 06:00:00,315,225,337,67,21,Very Poor
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-27 06:00:00,271,194,291,58,21,Poor
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-27 06:00:00,147,105,157,31,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-27 06:00:00,291,208,312,62,21,Poor
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-27 06:00:00,267,191,286,57,21,Poor
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-27 06:00:00,222,159,238,47,21,Poor
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-27 06:00:00,179,128,192,38,21,Moderate
BBSR-09,Khandagiri,Highway Entry,20.255,85.795,2025-11-27 06:00:00,280,200,300,60,21,Poor
BBSR-10,Chandrasekharpur,Residential,20.32,85.825,2025-11-27 06:00:00,176,126,189,37,21,Moderate
BBSR-01,Rasulgarh Square,Traffic Hub,20.29,85.865,2025-11-27 12:00:00,172,123,184,86,21,Moderate
BBSR-02,Palasuni,High Emission,20.301,85.868,2025-11-27 12:00:00,191,137,205,41,21,Moderate
BBSR-03,Laxmi Sagar,Mixed/Urban,20.28,85.85,2025-11-27 12:00:00,166,119,178,35,21,Moderate
BBSR-04,Patia (Infocity),Institutional,20.35,85.815,2025-11-27 12:00:00,103,74,111,22,21,Moderate
BBSR-05,Mancheswar IE,Industrial,20.315,85.855,2025-11-27 12:00:00,193,138,207,41,21,Moderate
BBSR-06,Master Canteen,Transit/Station,20.2667,85.843,2025-11-27 12:00:00,145,104,156,31,21,Moderate
BBSR-07,Nayapalli,Residential/Commercial,20.298,85.82,2025-11-27 12:00:00,128,92,138,27,21,Moderate
BBSR-08,Old Town (Lingaraj),Heritage/Dense,20.235,85.833,2025-11-27 12:00:00,106,76,114,22,21,Moderate
